id,rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,year,state,zip_code,school_type,school_level,charter
130162003836,0.124632352941176,0.294760437097226,0.449830890642616,22706.0,13.8278388278388,0.790502793296089,2016-2017,GA,30721,Regular School,High,No
130165002253,0.144996744085088,0.565681262502778,0.667998224589436,44596.0,20.8852258852259,0.298988040478381,2016-2017,GA,30534,Regular School,High,No
130168000802,0.0892502975009917,0.847552447552448,0.698481561822126,53234.0,22.985347985348,0.181818181818182,2016-2017,GA,30030,Regular School,High,No
130171000612,0.142512077294686,0.436870997255261,0.169798190675017,21833.0,18.2722832722833,0.869246164109406,2016-2017,GA,39819,Regular School,High,No
130174000636,0.199795866292422,0.609293873312565,0.362796833773087,39830.0,17.2222222222222,0.716535433070866,2016-2017,GA,30088,Regular School,High,No
130174000639,0.236517218973359,0.65993465993466,0.573481384715872,58614.0,16.2454212454212,0.7,2016-2017,GA,30294,Regular School,High,No
130174000644,0.135106755337767,0.683272727272727,0.577138289368505,46795.0,16.8315018315018,0.788224956063269,2016-2017,GA,30083,Regular School,High,No
130174000665,0.0762052877138414,0.937402190923318,1.0,32356.0,19.8351648351648,0.511994516792324,2016-2017,GA,30307,Regular School,High,No
130174000666,0.343152866242038,0.531885073580939,0.449511400651466,40795.0,16.001221001221,0.761363636363636,2016-2017,GA,30032,Regular School,High,No
130174000669,0.0964998364409552,0.780763790664781,0.883092394720302,90017.0,18.5164835164835,0.596615720524017,2016-2017,GA,30084,Regular School,High,No
130174000679,0.164159144098964,0.645821157218001,0.335923490735206,50485.0,18.1013431013431,0.600757575757576,2016-2017,GA,30034,Regular School,High,No
130174000686,0.229405630865485,0.399630826026765,0.37895995218171,29579.0,16.2942612942613,0.803625377643505,2016-2017,GA,30032,Regular School,High,No
130174000690,0.0826722338204593,0.917596257646635,0.933756166314306,119330.0,22.1794871794872,0.295964125560538,2016-2017,GA,30338,Regular School,High,No
130174000692,0.127181077937185,0.741486068111455,0.617964071856287,58935.0,24.1575091575092,0.331283627978478,2016-2017,GA,30341,Regular School,High,Yes
130174000707,0.0509342977697408,0.445440956651719,0.72111846946284,43750.0,18.003663003663,0.879130434782609,2016-2017,GA,30319,Regular School,High,No
130174000708,0.146623496762257,0.609916630100921,0.465942744323791,32564.0,15.7326007326007,0.831910702560735,2016-2017,GA,30021,Regular School,High,No
130174000712,0.14807463279079,0.514739229024943,0.495603517186251,42115.0,15.8058608058608,0.833141542002302,2016-2017,GA,30316,Regular School,High,No
130174000721,0.108001963672067,0.902173913043478,0.949229374433364,131250.0,22.4725274725275,0.355229914098029,2016-2017,GA,30345,Regular School,High,No
130174001553,0.153471915081822,0.811535337124289,0.513824884792627,76667.0,17.6862026862027,0.583333333333333,2016-2017,GA,30087,Regular School,High,No
130174002479,0.195678271308523,0.671647366454987,0.622641509433962,62869.0,16.2210012210012,0.662635264162953,2016-2017,GA,30038,Regular School,High,No
130174002537,0.133419212366581,0.581860800576992,0.324207011686144,47392.0,16.4896214896215,0.755893536121673,2016-2017,GA,30058,Regular School,High,No
130174003332,0.192281651997292,0.67362353408865,0.329358119957909,33701.0,16.7338217338217,0.738250652741514,2016-2017,GA,30058,Regular School,High,No
130174003708,0.144452198185625,0.580634715025907,0.61443433029909,41009.0,20.8363858363858,0.569343065693431,2016-2017,GA,30083,Regular School,High,No
130174003884,0.11692759295499,0.859308384651824,0.493023255813954,72895.0,24.5482295482295,0.231843575418994,2016-2017,GA,30002,Regular School,High,No
130174003915,0.123152709359606,0.811152630066111,0.414261094355881,47109.0,18.8827838827839,0.429200293470286,2016-2017,GA,30038,Regular School,High,No
130174003921,0.144452198185625,0.580634715025907,0.61443433029909,41009.0,13.5103785103785,0.597859327217125,2016-2017,GA,30083,Regular School,High,No
130177003340,0.074326750448833,0.472947167409293,0.596614127262113,41103.0,19.0537240537241,0.595183486238532,2016-2017,GA,31023,Regular School,High,No
130180001889,0.074438202247191,0.383955100693298,0.497630331753554,29164.0,17.5152625152625,0.991869918699187,2016-2017,GA,31092,Regular School,High,No
130183000819,0.253164556962025,0.534382767191384,0.318936877076412,25799.0,17.7350427350427,0.996710526315789,2016-2017,GA,31701,Regular School,High,No
130183000824,0.372233400402414,0.322761194029851,0.0673076923076923,14032.0,16.6849816849817,0.997304582210243,2016-2017,GA,31701,Regular School,High,No
130183000832,0.265730880929332,0.552978626648477,0.322928490351873,22135.0,15.3907203907204,0.99685534591195,2016-2017,GA,31705,Regular School,High,No
130183000839,0.120723362658847,0.722776572668113,0.635305528612997,56042.0,18.8583638583639,0.997459779847587,2016-2017,GA,31707,Regular School,High,No
130186000853,0.181747723309436,0.560087799524419,0.548431575318856,41250.0,18.1257631257631,0.665254237288136,2016-2017,GA,30122,Regular School,High,No
130186000864,0.102294455066922,0.544938505203406,0.375122428991185,45229.0,20.5921855921856,0.508018623900673,2016-2017,GA,30134,Regular School,High,No
130186001976,0.159819227608874,0.503827925628873,0.627065302911094,52673.0,19.3711843711844,0.325092707045735,2016-2017,GA,30135,Regular School,High,No
130186002317,0.093497662558436,0.683707317073171,0.83622279601623,65423.0,19.3467643467643,0.357744107744108,2016-2017,GA,30135,Regular School,High,No
130186004034,0.0728795811518325,0.622336227308603,0.515489913544669,61105.0,17.8327228327228,0.546800947867299,2016-2017,GA,30135,Regular School,High,No
130187000873,0.0953420669577875,0.486075949367089,0.393476044852192,28490.0,19.004884004884,0.705211726384365,2016-2017,GA,31021,Regular School,High,No
130189001707,0.0453808752025932,0.340881272949816,0.767141009055627,32996.0,17.954822954823,0.64171974522293,2016-2017,GA,31027,Regular School,High,No
130189003887,0.0696576151121606,0.350370981038747,0.596153846153846,42500.0,19.2979242979243,0.444537114261885,2016-2017,GA,31019,Regular School,High,No
130192000884,0.124873096446701,0.568079350766456,0.343634116192831,35550.0,18.1013431013431,0.963470319634703,2016-2017,GA,39823,Regular School,High,No
130195000886,0.066003616636528,0.331914893617021,0.530685920577617,37222.0,18.7362637362637,0.907407407407407,2016-2017,GA,31648,Regular School,High,No
130198000890,0.0374402549123739,0.473383596070368,0.693453964874933,60785.0,20.0549450549451,0.292993630573248,2016-2017,GA,31329,Regular School,High,No
130198001594,0.124340617935192,0.582958199356913,0.815878378378378,67619.0,20.7631257631258,0.200542005420054,2016-2017,GA,31312,Regular School,High,No
130201000894,0.16043507817811,0.242688558234992,0.415326395458846,26211.0,17.8327228327228,0.549382716049383,2016-2017,GA,30635,Regular School,High,No
130204002033,0.125433125433125,0.470524017467249,0.346837944664032,29196.0,17.8571428571429,0.671410090556274,2016-2017,GA,30401,Regular School,High,No
130207000909,0.0951068228807719,0.529953917050691,0.639684106614018,38864.0,18.0769230769231,0.991847826086957,2016-2017,GA,30417,Regular School,High,No
130210000912,0.128008371119637,0.420460107684777,0.687358062074186,34904.0,20.3235653235653,0.462877030162413,2016-2017,GA,30513,Regular School,High,No
130213001892,0.0844017094017094,0.746843638718032,0.749185667752443,73929.0,23.7179487179487,0.106888361045131,2016-2017,GA,30269,Regular School,High,No
130213002165,0.0400763358778626,0.899040307101727,0.963490099009901,153480.0,23.4737484737485,0.0823844608171467,2016-2017,GA,30215,Regular School,High,No
130213002167,0.088454011741683,0.749755620723363,0.802380952380952,83969.0,21.1294261294261,0.274233637116819,2016-2017,GA,30290,Regular School,High,No
130213002168,0.0968013468013468,0.811169284467714,0.886115444617785,69803.0,19.6153846153846,0.330559757942511,2016-2017,GA,30214,Regular School,High,No
130213002877,0.101373446697188,0.78076062639821,0.706131078224101,91875.0,22.1062271062271,0.0941091954022989,2016-2017,GA,30215,Regular School,High,No
130219000937,0.112241437775517,0.448906120188313,0.821963394342762,62708.0,20.6898656898657,0.484764542936288,2016-2017,GA,30165,Regular School,High,No
130219002373,0.152507676560901,0.509727626459144,0.678343949044586,39803.0,20.3235653235653,0.393393393393393,2016-2017,GA,30161,Regular School,High,No
130219002375,0.0979754157628344,0.532794249775382,0.672514619883041,51446.0,22.0573870573871,0.291798107255521,2016-2017,GA,30165,Regular School,High,No
130219003351,0.11796832332059,0.465022421524664,0.779456193353474,37946.0,21.9108669108669,0.526857142857143,2016-2017,GA,30147,Regular School,High,No
130222000893,0.108196721311475,0.633653846153846,0.663265306122449,60192.0,22.1794871794872,0.201569599339116,2016-2017,GA,30028,Regular School,High,No
130222000956,0.0977443609022556,0.546343975283213,0.625,48401.0,21.6666666666667,0.266890005583473,2016-2017,GA,30040,Regular School,High,No
130222001897,0.0392638036809816,0.862992922143579,0.971606033717835,111000.0,23.6935286935287,0.0952189634391322,2016-2017,GA,30041,Regular School,High,No
130222003354,0.076310861423221,0.572354211663067,0.931059506531205,86484.0,22.4481074481074,0.112538768276473,2016-2017,GA,30040,Regular School,High,No
130222003954,0.109452736318408,0.886239249413604,0.87202718006795,115525.0,23.5714285714286,0.0390715667311412,2016-2017,GA,30024,Regular School,High,No
130225000961,0.0858835143139191,0.329795021961933,0.723584108199493,40389.0,20.3479853479853,0.454202077431539,2016-2017,GA,30521,Regular School,High,No
130228000967,0.13831915957979,0.793430335097002,0.489558232931727,45733.0,16.5873015873016,0.850357839947951,2016-2017,GA,30349,Regular School,High,No
130228000987,0.0808678500986193,0.956039603960396,0.972052401746725,143611.0,22.2527472527473,0.353468899521531,2016-2017,GA,30328,Regular School,High,No
130228001005,0.0219391365888181,0.872200263504611,0.698483997754071,94773.0,24.3528693528694,0.0860696517412935,2016-2017,GA,30004,Regular School,High,No
130228001024,0.0373345935727788,0.797887662025924,0.53,43986.0,20.958485958486,0.3831891223733,2016-2017,GA,30328,Regular School,High,No
130228001031,0.128745408853663,0.831433081915453,0.516713652839307,70352.0,18.3699633699634,0.536378120021243,2016-2017,GA,30331,Regular School,High,No
130228002119,0.154048140043764,0.890538674033149,0.948695652173913,81651.0,23.7423687423687,0.218665464382326,2016-2017,GA,30075,Regular School,High,No
130228002120,0.108458046073651,0.637048192771084,0.43190770962296,58809.0,16.6117216117216,0.694347522679693,2016-2017,GA,30213,Regular School,High,No
130228002124,0.121045392022008,0.626993865030675,0.504237288135593,48447.0,18.2967032967033,0.767272727272727,2016-2017,GA,30344,Regular School,High,No
130228002172,0.107971445568114,0.853762297261367,0.849945828819068,98877.0,24.3040293040293,0.0848648648648649,2016-2017,GA,30022,Regular School,High,No
130228002181,0.0894798136645963,0.848571428571429,0.739247311827957,71218.0,23.034188034188,0.301478352692714,2016-2017,GA,30076,Regular School,High,No
130228002560,0.0766154830454255,0.84954622802042,0.799537987679671,92640.0,26.3064713064713,0.0567524960588544,2016-2017,GA,30097,Regular School,High,No
130228003364,0.0882280658638486,0.846417112299465,0.818047337278107,80602.0,24.4749694749695,0.0866408518877057,2016-2017,GA,30005,Regular School,High,No
130228003913,0.114995276015657,0.766117125984252,0.641244545627016,63110.0,16.2942612942613,0.67146017699115,2016-2017,GA,30213,Regular School,High,No
130228003935,0.0613246116107931,0.899364924279433,0.828793774319066,118392.0,24.4505494505495,0.0567375886524823,2016-2017,GA,30022,Regular School,High,No
130228004045,0.211758584807492,0.588410104011887,0.276998597475456,49413.0,16.2698412698413,0.551523947750363,2016-2017,GA,30349,Regular School,High,Yes
130228004099,0.0598076118778754,0.930207587687903,0.925212279555846,138822.0,23.8888888888889,0.0731070496083551,2016-2017,GA,30004,Regular School,High,No
130231001048,0.0735159817351598,0.603562551781276,0.755980861244019,44311.0,19.0781440781441,0.609101516919487,2016-2017,GA,30501,Regular School,High,No
130234001053,0.082516339869281,0.476448661470688,0.703984819734345,32334.0,20.2258852258852,0.54014598540146,2016-2017,GA,30540,Regular School,High,No
130240001065,0.300409117475161,0.338483146067416,0.079646017699115,18532.0,20.9340659340659,0.364552459988145,2016-2017,GA,31520,Regular School,High,No
130240001068,0.110280373831776,0.430116959064328,0.144,25510.0,19.5177045177045,0.53905325443787,2016-2017,GA,31520,Regular School,High,No
130243001959,0.0745024206562668,0.302421196893559,0.65262076053443,39263.0,19.4444444444444,0.584633853541417,2016-2017,GA,30701,Regular School,High,No
130243003374,0.112087912087912,0.564558629776021,0.76908023483366,50699.0,19.2735042735043,0.439842209072978,2016-2017,GA,30701,Regular School,High,No
130246001083,0.152027027027027,0.380277617119722,0.361679790026247,33783.0,17.6862026862027,0.855678906917165,2016-2017,GA,39828,Regular School,High,Yes
130249002386,0.0929256594724221,0.261865112406328,0.441326530612245,25632.0,16.8559218559219,0.986641221374046,2016-2017,GA,30642,Regular School,High,No
130252001092,0.301153612629022,0.240949316170555,0.252958579881657,21647.0,17.2954822954823,0.690265486725664,2016-2017,GA,30224,Regular School,High,No
130252002429,0.120746432491767,0.756530310497782,0.68557336621455,56927.0,19.981684981685,0.478998384491115,2016-2017,GA,30224,Regular School,High,No
130255000959,0.0992753623188406,0.755858440937351,0.739354234908751,71696.0,21.9352869352869,0.325853658536585,2016-2017,GA,30024,Regular School,High,No
130255001114,0.0581771170006464,0.809751720011965,0.830890642615558,101031.0,22.6678876678877,0.330851063829787,2016-2017,GA,30047,Regular School,High,No
130255001118,0.0908876298394712,0.74168947985921,0.691336525903352,81806.0,22.1062271062271,0.447576099210823,2016-2017,GA,30096,Regular School,High,No
130255001123,0.106851940584571,0.783875667799903,0.77202868852459,69819.0,24.0598290598291,0.0952197378565921,2016-2017,GA,30024,Regular School,High,No
130255001127,0.0816479400749064,0.70669828097214,0.732431878713378,87130.0,21.2759462759463,0.348728593668915,2016-2017,GA,30019,Regular School,High,No
130255001129,0.149464668094218,0.467144060657119,0.514033680834002,36429.0,19.9328449328449,0.649848254931715,2016-2017,GA,30045,Regular School,High,No
130255001132,0.00677048070412999,0.826034793041392,0.851170568561873,95329.0,21.0805860805861,0.574677993970951,2016-2017,GA,30092,Regular School,High,No
130255001135,0.124047124047124,0.745595353339787,0.805621536025336,57750.0,18.9072039072039,0.520997920997921,2016-2017,GA,30078,Regular School,High,No
130255001905,0.132776230269266,0.494316915533764,0.687717265353418,43586.0,18.3455433455433,0.711789099526066,2016-2017,GA,30047,Regular School,High,No
130255001906,0.10828025477707,0.832359081419624,0.872694556905083,104077.0,22.8388278388278,0.22508896797153,2016-2017,GA,30078,Regular School,High,No
130255001937,0.0778061224489796,0.662458836443469,0.649797570850202,42961.0,19.2246642246642,0.541570969223702,2016-2017,GA,30039,Regular School,High,No
130255001980,0.109911406423034,0.508579599618684,0.675847457627119,40432.0,17.979242979243,0.781340173132414,2016-2017,GA,30093,Regular School,High,No
130255002387,0.129051839261867,0.7553316147176,0.848110644603606,60291.0,21.1538461538462,0.302166476624857,2016-2017,GA,30052,Regular School,High,No
130255002903,0.0319012091587342,0.821450841820827,0.742087254063302,103858.0,22.4969474969475,0.254369538077403,2016-2017,GA,30024,Regular School,High,No
130255003376,0.0873730599731749,0.700573667272982,0.816952678107124,82269.0,22.8144078144078,0.183387270765912,2016-2017,GA,30548,Regular School,High,No
130255003553,0.12,0.599428125812321,0.478953356086462,51077.0,27.5030525030525,0.247619047619048,2016-2017,GA,30044,Regular School,High,No
130255003838,0.0452683326505531,0.685641126649596,0.706298655343241,73273.0,20.8119658119658,0.291106290672451,2016-2017,GA,30045,Regular School,High,No
130255003916,0.0823461427333141,0.7191818684356,0.792416606671466,70086.0,21.6910866910867,0.277694982613015,2016-2017,GA,30043,Regular School,High,No
130255003998,0.0750865051903114,0.517329093799682,0.596015676028739,61456.0,20.958485958486,0.330030959752322,2016-2017,GA,30518,Regular School,High,No
130258001145,0.0634065478657273,0.519914651493599,0.848484848484849,46611.0,20.006105006105,0.44050258684405,2016-2017,GA,30563,Regular School,High,No
130261001161,0.118151500714626,0.669561621174524,0.861328125,73925.0,22.3748473748474,0.233907524932004,2016-2017,GA,30506,Regular School,High,No
130261001162,0.048792270531401,0.502342342342342,0.66578073089701,37180.0,18.7362637362637,0.631728045325779,2016-2017,GA,30507,Regular School,High,No
130261001168,0.0650375939849624,0.523599320882852,0.635602678571429,58491.0,18.9072039072039,0.589900535577659,2016-2017,GA,30507,Regular School,High,No
130261002043,0.0515542077331312,0.642112827883579,0.835043988269795,62625.0,18.8339438339438,0.535344015080113,2016-2017,GA,30566,Regular School,High,No
130261002569,0.0869398697816928,0.707317073170732,0.606663351566385,52093.0,20.5677655677656,0.469026548672566,2016-2017,GA,30506,Regular School,High,No
130261002571,0.0911689054015433,0.587353502316708,0.81619786614937,75345.0,20.5921855921856,0.246136233543217,2016-2017,GA,30542,Regular School,High,No
130261003403,0.104469273743017,0.332335329341317,0.752414398595259,37202.0,17.7838827838828,0.63265306122449,2016-2017,GA,30504,Regular School,High,No
130264001178,0.20962389380531,0.268979386626445,0.458075904677846,22647.0,15.1709401709402,0.541528239202658,2016-2017,GA,31087,Regular School,High,No
130267001183,0.116625310173697,0.49855421686747,0.541103603603604,44851.0,19.8595848595849,0.435921421889616,2016-2017,GA,30176,Regular School,High,No
130270002270,0.0403028278779782,0.646831245394252,0.717037671232877,65058.0,20.6166056166056,0.236111111111111,2016-2017,GA,31811,Regular School,High,No
130273001193,0.105425163524432,0.413898117386489,0.620090148100451,36235.0,18.8583638583639,0.463589743589744,2016-2017,GA,30643,Regular School,High,No
130279001201,0.148441365660564,0.346767422334173,0.55365296803653,36994.0,18.980463980464,0.466204506065858,2016-2017,GA,30217,Regular School,High,No
130282001205,0.147669275263695,0.529305135951662,0.495686274509804,50802.0,18.2234432234432,0.532503457814661,2016-2017,GA,30281,Regular School,High,No
130282001208,0.103185284881113,0.699318568994889,0.634883720930233,62472.0,17.7594627594628,0.658777120315582,2016-2017,GA,30253,Regular School,High,No
130282002130,0.132741238598176,0.780214303513581,0.706077872744539,86196.0,20.7387057387057,0.441880341880342,2016-2017,GA,30253,Regular School,High,No
130282002391,0.0929965556831228,0.612229396126092,0.643304843304843,57765.0,22.4481074481074,0.208205756276791,2016-2017,GA,30252,Regular School,High,No
130282002916,0.104940792160065,0.65102120974077,0.659158661808546,57419.0,18.8095238095238,0.425158459288152,2016-2017,GA,30248,Regular School,High,No
130282003407,0.0607181719260065,0.635006784260516,0.7439293598234,73644.0,19.1514041514042,0.364883401920439,2016-2017,GA,30228,Regular School,High,No
130282003414,0.070048309178744,0.713773047890113,0.768818514007308,76978.0,20.7875457875458,0.205513784461153,2016-2017,GA,30252,Regular School,High,No
130282003418,0.11083984375,0.637968144640551,0.84903934126258,77545.0,20.1526251526252,0.330502476999292,2016-2017,GA,30281,Regular School,High,No
130282003928,0.152320507735026,0.466631726065688,0.658565856585659,64447.0,19.8107448107448,0.340239043824701,2016-2017,GA,30248,Regular School,High,No
130288001222,0.047798268724125,0.632925472747497,0.64218958611482,43945.0,21.2271062271062,0.41527446300716,2016-2017,GA,31069,Regular School,High,No
130288001230,0.175932441942294,0.381926683716965,0.308191808191808,22575.0,19.9328449328449,0.534817351598174,2016-2017,GA,31093,Regular School,High,No
130288001240,0.215784215784216,0.620148637489678,0.567539267015707,42969.0,20.2503052503052,0.533292978208232,2016-2017,GA,31088,Regular School,High,No
130288002179,0.0426836321573164,0.766321295644301,0.794850147741663,78335.0,21.4468864468864,0.205607476635514,2016-2017,GA,31088,Regular School,High,No
130288003969,0.0478566149297857,0.715308280462014,0.727469358327325,85456.0,21.5934065934066,0.182291666666667,2016-2017,GA,31047,Regular School,High,No
130291001246,0.12683313515656,0.448356807511737,0.56687898089172,33162.0,20.5921855921856,0.532731376975169,2016-2017,GA,31774,Regular School,High,No
130294002134,0.0643153526970954,0.619086460032626,0.732901367890569,60158.0,20.8363858363858,0.305343511450382,2016-2017,GA,30549,Regular School,High,No
130294003421,0.0721700444883836,0.401271354787445,0.519570222563315,40081.0,19.8107448107448,0.560874089490114,2016-2017,GA,30529,Regular School,High,No
130297003423,0.0875202593192869,0.42588996763754,0.763191763191763,40703.0,19.9084249084249,0.567164179104478,2016-2017,GA,31064,Regular School,High,No
130300001259,0.112513523260007,0.370285056147423,0.567711099309612,35559.0,19.4200244200244,0.536616161616162,2016-2017,GA,31539,Regular School,High,No
130303001260,0.0643153526970954,0.619086460032626,0.732901367890569,60158.0,22.5946275946276,0.201856148491879,2016-2017,GA,30549,Regular School,High,No
130306001291,0.230847285641806,0.331587561374795,0.447297297297297,24832.0,18.5897435897436,0.723035952063915,2016-2017,GA,30434,Regular School,High,No
130309001270,0.121361213612136,0.389544150462225,0.243079000675219,29127.0,18.028083028083,0.99234693877551,2016-2017,GA,30442,Regular School,High,No
130312000055,0.0779458963778083,0.373605355435129,0.608035714285714,35518.0,17.9059829059829,0.501510574018127,2016-2017,GA,31096,Regular School,High,No
130315001279,0.0527983104540655,0.639270771069934,0.678660669665167,59427.0,19.5421245421245,0.354219948849105,2016-2017,GA,31032,Regular School,High,No
130321001294,0.172910662824208,0.461287313432836,0.546972860125261,32386.0,18.3699633699634,0.549789621318373,2016-2017,GA,30204,Regular School,High,No
130324002403,0.148022980736735,0.543215405284371,0.48819255222525,37704.0,17.8083028083028,0.674418604651163,2016-2017,GA,31635,Regular School,High,No
130327000057,0.0761441879303362,0.503178235443682,0.792837465564738,61304.0,20.2258852258852,0.299772899318698,2016-2017,GA,31763,Regular School,High,No
130330001303,0.133033033033033,0.678203434610304,0.615514333895447,42828.0,18.8095238095238,0.516676418958455,2016-2017,GA,31313,Regular School,High,No
130330002182,0.104752970606629,0.594364828758805,0.578031538879826,50551.0,19.5421245421245,0.427027027027027,2016-2017,GA,31313,Regular School,High,No
130333002408,0.159977064220183,0.433414043583535,0.457888493475682,33846.0,18.980463980464,0.452449567723343,2016-2017,GA,30817,Regular School,High,No
130336001371,0.162701189643107,0.435353253281206,0.502276176024279,47357.0,18.3211233211233,0.586649550706033,2016-2017,GA,31316,Regular School,High,No
130339001310,0.143102264927934,0.663519313304721,0.161425576519916,19227.0,20.2991452991453,0.350101282916948,2016-2017,GA,31601,Regular School,High,No
130342002505,0.144996744085088,0.565681262502778,0.667998224589436,44596.0,21.984126984127,0.39696106362773,2016-2017,GA,30533,Regular School,High,No
130345001322,0.205717202654416,0.3621103117506,0.619462025316456,27143.0,15.7326007326007,0.662525879917184,2016-2017,GA,31063,Regular School,High,No
130348001333,0.0941526263627354,0.408140403286034,0.648405560098119,47240.0,19.1758241758242,0.47962154294032,2016-2017,GA,30633,Regular School,High,No
130351001342,0.116347177848775,0.783011776497119,0.671100362756953,64247.0,21.2515262515263,0.516235294117647,2016-2017,GA,30064,Regular School,High,No
130357002183,0.153395212506106,0.413779370768618,0.489669421487603,29681.0,18.6874236874237,0.558497011101623,2016-2017,GA,30824,Regular School,High,No
130360002413,0.121654501216545,0.395931142410016,0.509892086330935,41419.0,17.6617826617827,0.611570247933884,2016-2017,GA,31305,Regular School,High,No
130363001362,0.162666666666667,0.316362223085892,0.367538564721663,32943.0,18.3699633699634,0.63169164882227,2016-2017,GA,31816,Regular School,High,No
130363001364,0.210118505013674,0.33232856066315,0.77037037037037,35225.0,16.2454212454212,0.669540229885057,2016-2017,GA,30222,Regular School,High,No
130366002415,0.1264,0.446886446886447,0.301587301587302,27552.0,17.6862026862027,0.887417218543046,2016-2017,GA,39837,Regular School,High,No
130369001912,0.152914798206278,0.304153640017865,0.463414634146341,35917.0,18.7851037851038,0.979002624671916,2016-2017,GA,31730,Regular School,High,No
130372001373,0.225269343780607,0.337985023825732,0.378059071729958,29973.0,19.6642246642247,0.448739495798319,2016-2017,GA,31029,Regular School,High,No
130375002418,0.0674224343675418,0.361746361746362,0.577523413111342,31838.0,19.1269841269841,0.543243243243243,2016-2017,GA,30445,Regular School,High,No
130378001378,0.0922924247436322,0.574084199015856,0.66914710933028,47172.0,20.1037851037851,0.386773547094188,2016-2017,GA,30650,Regular School,High,No
130384001381,0.0988962472406181,0.413971539456662,0.572209211553474,30833.0,18.028083028083,0.621527777777778,2016-2017,GA,30705,Regular School,High,No
130384003574,0.12784013139885,0.280149968756509,0.640344311377245,33679.0,17.2466422466422,0.985981308411215,2016-2017,GA,30724,Regular School,High,No
130384003849,0.12784013139885,0.280149968756509,0.640344311377245,33679.0,18.5164835164835,0.548449612403101,2016-2017,GA,30705,Regular School,High,No
130387001387,0.113395225464191,0.830246913580247,0.628664495114006,66764.0,18.5409035409035,0.395194697597349,2016-2017,GA,31909,Regular School,High,No
130387001397,0.0233766233766234,0.866807610993658,0.869714285714286,85000.0,18.3699633699634,0.531986531986532,2016-2017,GA,31906,Regular School,High,No
130387001406,0.125929861849097,0.846965699208443,0.464235624123422,50856.0,24.96336996337,0.144736842105263,2016-2017,GA,31906,Regular School,High,No
130387001418,0.205623901581722,0.458904109589041,0.336336336336336,32604.0,17.6373626373626,0.99618320610687,2016-2017,GA,31903,Regular School,High,No
130387001421,0.0724220623501199,0.501563197856186,0.310032894736842,40226.0,17.2710622710623,0.984542211652794,2016-2017,GA,31907,Regular School,High,No
130387001430,0.200525394045534,0.561224489795918,0.0904255319148936,32983.0,17.1001221001221,0.99581589958159,2016-2017,GA,31904,Regular School,High,No
130387001439,0.164113785557987,0.369685767097967,0.152542372881356,23125.0,16.6361416361416,0.961928934010152,2016-2017,GA,31906,Regular School,High,No
130387002583,0.0672291062483522,0.799044151115157,0.694353709752683,69263.0,20.030525030525,0.24773413897281,2016-2017,GA,31909,Regular School,High,No
130387003636,0.224312590448625,0.456567796610169,0.180873180873181,21569.0,18.5164835164835,0.679012345679012,2016-2017,GA,31904,Regular School,High,No
130393001023,0.0726744186046512,0.595451563525038,0.482633279483037,46465.0,20.2258852258852,0.368852459016393,2016-2017,GA,30014,Regular School,High,No
130393001454,0.173544044483465,0.51647154914239,0.583951762523191,39219.0,18.2967032967033,0.627054955378112,2016-2017,GA,30014,Regular School,High,No
130393003436,0.151047662905825,0.492247215549247,0.659488559892328,45128.0,18.1501831501831,0.50213447171825,2016-2017,GA,30014,Regular School,High,No
130396000148,0.0495006513243595,0.729357798165138,0.846488052136133,80135.0,23.2783882783883,0.165858389912706,2016-2017,GA,30677,Regular School,High,No
130396003437,0.0529888742221384,0.797936085219707,0.870756773590782,84330.0,22.5702075702076,0.176576576576577,2016-2017,GA,30622,Regular School,High,No
130399001468,0.0346297282898242,0.428571428571429,0.516786570743405,44271.0,19.6153846153846,0.475317348377997,2016-2017,GA,30648,Regular School,High,No
130402001471,0.0734394124847001,0.47973713033954,0.50398406374502,51484.0,18.8583638583639,0.424825174825175,2016-2017,GA,30157,Regular School,High,No
130402002188,0.0936967632027257,0.509244242620824,0.74894336432798,62298.0,20.030525030525,0.284242424242424,2016-2017,GA,30157,Regular School,High,No
130402002338,0.112045659357164,0.5691231845078,0.621441550575409,50998.0,19.2246642246642,0.373801916932907,2016-2017,GA,30141,Regular School,High,No
130402003438,0.0718897976754197,0.552762854950115,0.630984240261671,54367.0,19.1514041514042,0.316308763784098,2016-2017,GA,30134,Regular School,High,No
130402003625,0.0903524739367864,0.818516812528789,0.917202572347267,89950.0,20.4700854700855,0.16137165910237,2016-2017,GA,30132,Regular School,High,No
130405001483,0.0918367346938776,0.489697802197802,0.620833333333333,42950.0,19.2979242979243,0.557073170731707,2016-2017,GA,31030,Regular School,High,No
130408002461,0.190023752969121,0.224669603524229,0.491379310344828,18208.0,19.0537240537241,0.920997920997921,2016-2017,GA,31779,Regular School,High,No
130411002276,0.0972222222222222,0.479122218835721,0.581758422350041,39833.0,20.3724053724054,0.406032482598608,2016-2017,GA,30143,Regular School,High,No
130414001915,0.0964519462624871,0.367728349565675,0.68484187568157,45722.0,20.5433455433455,0.43594470046083,2016-2017,GA,31516,Regular School,High,No
130417000546,0.110629790069977,0.612723214285714,0.600450196961171,49023.0,19.957264957265,0.320255474452555,2016-2017,GA,30295,Regular School,High,No
130420001509,0.0763422818791946,0.423254165189649,0.886919831223629,45893.0,19.5665445665446,0.830717488789238,2016-2017,GA,30153,Regular School,High,No
